"id","participant_id","item_id","item","item_type","trial_index","correct_answer","response","is_correct","reaction_time","trial_ptr_id","condition","first_mention","recent_mention","knowledge_cue","start","end","is_start","is_end","passage_reading_time"
661,518,"4_fb_1_e_s_im",4,"critical",5,"shed","garage","False",7815.39999997616,661,"False Belief","End","Start","Implicit","shed","garage","False","True",31326.6999999881
664,449,"1_fb_1_s_s_ex",1,"critical",5,"box","box","True",16228.9999999994,664,"False Belief","Start","Start","Explicit","box","basket","True","False",59712.1999999981
667,419,"11_fb_1_s_e_im",11,"critical",5,"suitcase","suitcase","True",21972,667,"False Belief","Start","End","Implicit","suitcase","backpack","True","False",26738
670,403,"1_tb_1_e_s_ex",1,"critical",5,"basket","shop","False",11929,670,"True Belief","End","Start","Explicit","box","basket","False","False",108272
673,569,"1_fb_1_s_e_im",1,"critical",5,"box","the book seam","False",10699,673,"False Belief","Start","End","Implicit","box","basket","False","False",1097
676,575,"9_tb_1_e_e_im",9,"critical",5,"drawer","drawer","True",24300.5,676,"True Belief","End","End","Implicit","cupboard","drawer","False","True",3949.29999995232
679,516,"3_tb_1_s_s_im",3,"critical",5,"basket","basket","True",6562.09999999404,679,"True Belief","Start","Start","Implicit","sink","basket","False","True",19227.1000000089
682,335,"7_fb_1_s_e_ex",7,"critical",5,"garage","garage","True",6949,682,"False Belief","Start","End","Explicit","garage","fridge","True","False",128780.100000009
685,203,"7_fb_1_e_e_ex",7,"critical",5,"garage","garage ","False",169398.5,685,"False Belief","End","End","Explicit","garage","fridge","False","False",1154.89999961853
688,342,"4_tb_1_e_e_ex",4,"critical",5,"garage","shed","False",14307,688,"True Belief","End","End","Explicit","shed","garage","True","False",65230.299999997
691,582,"7_fb_1_s_s_ex",7,"critical",5,"garage","  While David is gone, .","False",11152.5999999642,691,"False Belief","Start","Start","Explicit","garage","fridge","False","False",2850.80000001192
694,248,"12_fb_1_s_s_im",12,"critical",5,"stable","bedroom","False",140845,694,"False Belief","Start","Start","Implicit","stable","hut","False","False",871
697,565,"8_tb_1_s_e_im",8,"critical",5,"bedroom","PAINTING","False",9427.29999995232,697,"True Belief","Start","End","Implicit","hall","bedroom","False","False",896.700000047684
700,393,"11_tb_1_e_e_im",11,"critical",5,"backpack","backpack","True",15264.599999994,700,"True Belief","End","End","Implicit","suitcase","backpack","False","True",16169.200000003
703,320,"11_tb_1_e_s_im",11,"critical",5,"backpack","backpack","True",117007,703,"True Belief","End","Start","Implicit","suitcase","backpack","False","True",9677
706,469,"4_tb_1_e_s_im",4,"critical",5,"garage","garage","True",9399,706,"True Belief","End","Start","Implicit","shed","garage","False","True",25545.1999999881
709,567,"8_fb_1_e_s_ex",8,"critical",5,"hall","bedroom","False",7014.70000001788,709,"False Belief","End","Start","Explicit","hall","bedroom","False","True",16064.099999994
712,314,"10_fb_1_s_e_im",10,"critical",5,"toolbox","van","False",17509,712,"False Belief","Start","End","Implicit","toolbox","van","False","True",38676
715,164,"9_fb_1_e_s_ex",9,"critical",5,"cupboard","Drawer","False",16882.5,715,"False Belief","End","Start","Explicit","cupboard","drawer","False","True",3162.70000004768
718,135,"6_fb_1_e_s_im",6,"critical",5,"drawer","ROSS","False",59734.1999998093,718,"False Belief","End","Start","Implicit","drawer","cabinet","False","False",6985.60000038147
721,568,"3_tb_1_e_e_im",3,"critical",5,"basket","sink","False",6929.40000000037,721,"True Belief","End","End","Implicit","sink","basket","True","False",19429.3000000003
724,426,"6_fb_1_e_e_im",6,"critical",5,"drawer","drawer","True",6137,724,"False Belief","End","End","Implicit","drawer","cabinet","True","False",24567
727,520,"12_tb_1_s_e_ex",12,"critical",5,"hut","stable","False",15560,727,"True Belief","Start","End","Explicit","stable","hut","True","False",21071
730,247,"3_tb_1_e_e_im",3,"critical",5,"basket","sink","False",108090.300000191,730,"True Belief","End","End","Implicit","sink","basket","True","False",16504.6000003815
733,577,"7_tb_1_s_e_im",7,"critical",5,"fridge","fridge","True",11517,733,"True Belief","Start","End","Implicit","garage","fridge","False","True",23370
736,553,"2_tb_1_e_s_ex",2,"critical",5,"fridge","fridge","True",6716.30000019073,736,"True Belief","End","Start","Explicit","cupboard","fridge","False","True",27341.4000000954
739,178,"6_tb_1_s_e_ex",6,"critical",5,"cabinet","drawer","False",70905.8999999762,739,"True Belief","Start","End","Explicit","drawer","cabinet","True","False",76520.4000000358
742,171,"3_tb_1_e_e_ex",3,"critical",5,"basket","basket","True",19250,742,"True Belief","End","End","Explicit","sink","basket","False","True",30755
745,429,"1_tb_1_s_e_ex",1,"critical",5,"basket","basket","True",5277.19999980927,745,"True Belief","Start","End","Explicit","box","basket","False","True",96060.2999997139
748,510,"1_fb_1_e_e_im",1,"critical",5,"box","basket","False",18555.1000000238,748,"False Belief","End","End","Implicit","box","basket","False","True",24927.3000000119
751,357,"3_fb_1_s_s_im",3,"critical",5,"sink","sink.","False",44072.3999999985,751,"False Belief","Start","Start","Implicit","sink","basket","False","False",47188.5
754,534,"5_fb_1_s_s_im",5,"critical",5,"hall","hall","True",9281.5,754,"False Belief","Start","Start","Implicit","hall","study","True","False",21178.6999999881
757,258,"6_fb_1_s_s_ex",6,"critical",5,"drawer","ross","False",50591,757,"False Belief","Start","Start","Explicit","drawer","cabinet","False","False",18030
760,338,"1_tb_1_e_e_im",1,"critical",5,"basket"," Sean","False",62576.3000000119,760,"True Belief","End","End","Implicit","box","basket","False","False",26699.0999999642
763,583,"12_tb_1_e_e_im",12,"critical",5,"hut","stable","False",9144.80000007153,763,"True Belief","End","End","Implicit","stable","hut","True","False",17870
766,509,"6_tb_1_s_s_im",6,"critical",5,"cabinet","drawer","False",28790.1999999881,766,"True Belief","Start","Start","Implicit","drawer","cabinet","True","False",47559.099999994
769,593,"12_tb_1_e_e_im",12,"critical",5,"hut","stable","False",7666,769,"True Belief","End","End","Implicit","stable","hut","True","False",12487.099999994
772,601,"8_fb_1_e_s_im",8,"critical",5,"hall","  dgh","False",10687.9000000954,772,"False Belief","End","Start","Implicit","hall","bedroom","False","False",978.799999952316
775,517,"10_fb_1_e_s_im",10,"critical",5,"toolbox","toolbox","True",9259,775,"False Belief","End","Start","Implicit","toolbox","van","True","False",31228
778,612,"11_tb_1_s_s_ex",11,"critical",5,"backpack","Suitcase","False",8272.10000000894,778,"True Belief","Start","Start","Explicit","suitcase","backpack","True","False",21519.200000003
781,428,"8_fb_1_s_s_ex",8,"critical",5,"hall","wall","False",10944,781,"False Belief","Start","Start","Explicit","hall","bedroom","False","False",2095
784,608,"3_fb_1_s_s_ex",3,"critical",5,"sink","washer","False",10784,784,"False Belief","Start","Start","Explicit","sink","basket","False","False",6212.29999999888
787,474,"6_tb_1_s_e_im",6,"critical",5,"cabinet","document","False",16196.1999999881,787,"True Belief","Start","End","Implicit","drawer","cabinet","False","False",22578.6000000238
790,625,"1_fb_1_e_e_ex",1,"critical",5,"box","box","True",6871.09999999404,790,"False Belief","End","End","Explicit","box","basket","True","False",20687.3999999985
793,221,"9_fb_1_s_e_ex",9,"critical",5,"cupboard","cupboard","True",40904.3000000119,793,"False Belief","Start","End","Explicit","cupboard","drawer","True","False",38713.1999999881
796,622,"7_tb_1_e_s_im",7,"critical",5,"fridge","garage","False",6931,796,"True Belief","End","Start","Implicit","garage","fridge","True","False",26084
799,505,"1_tb_1_e_s_ex",1,"critical",5,"basket","basket","True",13443,799,"True Belief","End","Start","Explicit","box","basket","False","True",42179
802,423,"5_tb_1_e_s_ex",5,"critical",5,"study","study","True",15170.400000006,802,"True Belief","End","Start","Explicit","hall","study","False","True",75749.1000000015
805,490,"10_fb_1_s_s_im",10,"critical",5,"toolbox","toolbox","True",13809.200000003,805,"False Belief","Start","Start","Implicit","toolbox","van","True","False",42208.3999999985
808,400,"2_fb_1_s_s_im",2,"critical",5,"cupboard","cupboard","True",78057.4000000954,808,"False Belief","Start","Start","Implicit","cupboard","fridge","True","False",19405.9000000954
811,493,"3_fb_1_s_e_ex",3,"critical",5,"sink","blue","False",27964,811,"False Belief","Start","End","Explicit","sink","basket","False","False",1587
814,529,"7_tb_1_s_s_im",7,"critical",5,"fridge","fridge","True",11054.7999999523,814,"True Belief","Start","Start","Implicit","garage","fridge","False","True",40790.5999999642
817,573,"5_fb_1_e_e_ex",5,"critical",5,"hall","hall","True",7119.20000004768,817,"False Belief","End","End","Explicit","hall","study","True","False",19839.0999999046
820,481,"8_fb_1_s_s_ex",8,"critical",5,"hall","hall","True",58064.3000001907,820,"False Belief","Start","Start","Explicit","hall","bedroom","True","False",11018.2999992371
823,532,"10_fb_1_e_s_im",10,"critical",5,"toolbox","PROBLEM","False",27322.1000001431,823,"False Belief","End","Start","Implicit","toolbox","van","False","False",72.7999999523163
826,571,"7_tb_1_s_e_ex",7,"critical",5,"fridge","garage","False",16731.1000000015,826,"True Belief","Start","End","Explicit","garage","fridge","True","False",41358.0999999978
829,591,"4_tb_1_s_s_im",4,"critical",5,"garage","yard","False",15071.200000003,829,"True Belief","Start","Start","Implicit","shed","garage","False","False",11209.099999994
832,558,"1_tb_1_s_e_im",1,"critical",5,"basket","basket","True",28153.7000000002,832,"True Belief","Start","End","Implicit","box","basket","False","True",24979.5
835,508,"11_tb_1_s_e_ex",11,"critical",5,"backpack","OK","False",30296.1999998093,835,"True Belief","Start","End","Explicit","suitcase","backpack","False","False",2679.10000038147
838,463,"4_fb_1_e_e_ex",4,"critical",5,"shed","wall","False",16022,838,"False Belief","End","End","Explicit","shed","garage","False","False",2377
841,616,"8_tb_1_s_s_ex",8,"critical",5,"bedroom","GOOD","False",11598.9000000954,841,"True Belief","Start","Start","Explicit","hall","bedroom","False","False",1769
844,337,"6_tb_1_s_s_ex",6,"critical",5,"cabinet","cabinet","True",121409.099999905,844,"True Belief","Start","Start","Explicit","drawer","cabinet","False","True",15808.2999999523
847,623,"3_fb_1_s_s_im",3,"critical",5,"sink","SINK","True",8656,847,"False Belief","Start","Start","Implicit","sink","basket","True","False",30331
850,620,"6_fb_1_e_s_im",6,"critical",5,"drawer","drawer","True",5663.30000019073,850,"False Belief","End","Start","Implicit","drawer","cabinet","True","False",21853.5
853,541,"6_fb_1_e_e_ex",6,"critical",5,"drawer","table","False",61524.6999999881,853,"False Belief","End","End","Explicit","drawer","cabinet","False","False",1349.39999997616
856,596,"3_fb_1_s_s_im",3,"critical",5,"sink","basket","False",10073,856,"False Belief","Start","Start","Implicit","sink","basket","False","True",18529
859,668,"2_fb_1_s_e_im",2,"critical",5,"cupboard","cupboard","True",6488.09999999404,859,"False Belief","Start","End","Implicit","cupboard","fridge","True","False",12352
862,581,"10_fb_1_s_s_ex",10,"critical",5,"toolbox","questions","False",59710.4000000954,862,"False Belief","Start","Start","Explicit","toolbox","van","False","False",1120
865,358,"10_fb_1_e_s_im",10,"critical",5,"toolbox","toolbox","True",77637.8999998569,865,"False Belief","End","Start","Implicit","toolbox","van","True","False",61207.5
868,513,"5_tb_1_s_s_im",5,"critical",5,"study","study","True",8336.30000001192,868,"True Belief","Start","Start","Implicit","hall","study","False","True",38572
871,354,"8_fb_1_s_e_ex",8,"critical",5,"hall","bedroom","False",11825.1000001431,871,"False Belief","Start","End","Explicit","hall","bedroom","False","True",34297
874,260,"5_tb_1_s_s_im",5,"critical",5,"study","study","True",47349.1999999881,874,"True Belief","Start","Start","Implicit","hall","study","False","True",77067
877,619,"8_tb_1_e_e_im",8,"critical",5,"bedroom","bedroom","True",17589.6999999993,877,"True Belief","End","End","Implicit","hall","bedroom","False","True",12554
880,212,"9_tb_1_e_e_im",9,"critical",5,"drawer","drawer","True",18420.6999999285,880,"True Belief","End","End","Implicit","cupboard","drawer","False","True",27084.6000000238
883,580,"9_fb_1_s_s_ex",9,"critical",5,"cupboard","cupboard","True",7010.5,883,"False Belief","Start","Start","Explicit","cupboard","drawer","True","False",25693.9000000954
886,537,"3_tb_1_e_s_im",3,"critical",5,"basket","basket","True",53405.7999992371,886,"True Belief","End","Start","Implicit","sink","basket","False","True",33935.9000005722
889,502,"2_fb_1_e_s_ex",2,"critical",5,"cupboard","sandwich","False",59424,889,"False Belief","End","Start","Explicit","cupboard","fridge","False","False",34900
892,376,"11_fb_1_e_e_im",11,"critical",5,"suitcase","Train station","False",129860.700000048,892,"False Belief","End","End","Implicit","suitcase","backpack","False","False",27313.8999998569
895,458,"7_tb_1_s_s_im",7,"critical",5,"fridge","home","False",85087,895,"True Belief","Start","Start","Implicit","garage","fridge","False","False",13586
898,676,"9_fb_1_s_e_im",9,"critical",5,"cupboard"," Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, and while she is away, Robert moves the grater from the cupboard to the drawer. Lisa comes back and realizes she needs ","False",10302.3999999762,898,"False Belief","Start","End","Implicit","cupboard","drawer","False","False",2966.39999997616
901,684,"4_fb_1_s_s_ex",4,"critical",5,"shed","shed","True",2807.79999995232,901,"False Belief","Start","Start","Explicit","shed","garage","True","False",9014.69999998808
904,611,"9_tb_1_e_s_im",9,"critical",5,"drawer","kitchen","False",28291.7000002861,904,"True Belief","End","Start","Implicit","cupboard","drawer","False","False",12502
907,230,"9_tb_1_s_s_im",9,"critical",5,"drawer","kitchen","False",72229.3999996185,907,"True Belief","Start","Start","Implicit","cupboard","drawer","False","False",22632.2999997139
910,488,"11_fb_1_e_e_ex",11,"critical",5,"suitcase","suitcase","True",58131,910,"False Belief","End","End","Explicit","suitcase","backpack","True","False",20696
913,554,"2_fb_1_s_e_ex",2,"critical",5,"cupboard","yes","False",6515.10000038147,913,"False Belief","Start","End","Explicit","cupboard","fridge","False","False",5035.80000019073
916,617,"11_tb_1_s_s_ex",11,"critical",5,"backpack","backpack","True",29090.5999999046,916,"True Belief","Start","Start","Explicit","suitcase","backpack","False","True",5176.80000007153
919,656,"11_tb_1_s_e_ex",11,"critical",5,"backpack","NICKOLE","False",8623.40000000596,919,"True Belief","Start","End","Explicit","suitcase","backpack","False","False",1025.39999997616
922,624,"10_fb_1_s_s_ex",10,"critical",5,"toolbox","toolbox","True",23312.099999994,922,"False Belief","Start","Start","Explicit","toolbox","van","True","False",22066.900000006
925,630,"2_tb_1_e_s_ex",2,"critical",5,"fridge","fridge","True",6494,925,"True Belief","End","Start","Explicit","cupboard","fridge","False","True",29304.1000000238
928,347,"10_tb_1_s_s_im",10,"critical",5,"van","Van","True",16617,928,"True Belief","Start","Start","Implicit","toolbox","van","False","True",198563
931,598,"6_tb_1_s_e_ex",6,"critical",5,"cabinet","cabinet","True",4031.60000038147,931,"True Belief","Start","End","Explicit","drawer","cabinet","False","True",41550.5999994278
